,u,v,key,osmid,oneway,name,highway,maxspeed,length,geometry,lanes,service,bridge,access,tunnel,junction
3532,6650955063,4491725460,0,"[707728836, 452362559]",False,,service,,70.622,"LINESTRING (103.9120662 1.3927087, 103.911795 1.3929362, 103.9117776 1.3929804, 103.9117896 1.393038, 103.911905 1.3931694)",2,,,,,
3533,6650955063,6650955062,0,"[707824808, 707824809]",False,,service,,35.749,"LINESTRING (103.9120662 1.3927087, 103.912181 1.3928359, 103.9122789 1.3929498)",1,,,,,
3534,6651359371,5218518319,0,707853304,False,,service,,26.58,"LINESTRING (103.9153433 1.3998129, 103.9154856 1.400005)",2,parking_aisle,,,,
3535,6651388129,6651388130,0,707851556,False,,service,,20.031,"LINESTRING (103.9149342 1.3993624, 103.914827 1.3992176)",2,parking_aisle,,,,
3536,6651388130,6651388129,0,707851556,False,,service,,20.031,"LINESTRING (103.914827 1.3992176, 103.9149342 1.3993624)",2,parking_aisle,,,,
3537,6651388130,4602349349,0,707851700,False,,service,,57.209,"LINESTRING (103.914827 1.3992176, 103.9152556 1.3989328)",2,driveway,,,,
3538,6651388130,5218520627,0,"[707851700, 465240591]",False,,service,,69.381,"LINESTRING (103.914827 1.3992176, 103.9144174 1.3995027, 103.9143611 1.3995442, 103.9143222 1.3995832)",2,driveway,,,,
3539,6651390871,6651390872,0,707852193,False,,service,,24.36,"LINESTRING (103.9147653 1.3998598, 103.9145815 1.3999791)",2,parking_aisle,,,,
3540,6651390872,6651390871,0,707852193,False,,service,,24.36,"LINESTRING (103.9145815 1.3999791, 103.9147653 1.3998598)",2,parking_aisle,,,,
3541,6651390872,5218520627,0,"[651951985, 651951986]",False,,service,,52.620000000000005,"LINESTRING (103.9145815 1.3999791, 103.9144011 1.3997054, 103.9143222 1.3995832)",2,driveway,,,,
3542,6651390872,5218518319,0,"[707852192, 646269081, 539277003]",False,,service,,134.13400000000001,"LINESTRING (103.9145815 1.3999791, 103.9146781 1.4001342, 103.9147978 1.4003196, 103.9148438 1.4003514, 103.9148836 1.4003602, 103.9149208 1.4003602, 103.9149615 1.4003487, 103.9149907 1.4003293, 103.9152457 1.4001709, 103.9154856 1.400005)",2,driveway,,,,
3543,6677230465,6677230466,0,710272274,False,,service,,15.155,"LINESTRING (103.9019677 1.4056852, 103.9018993 1.4055673)",1,,,,,
3544,6677230465,6591808246,0,710272275,False,,service,,3.395,"LINESTRING (103.9019677 1.4056852, 103.901942 1.4057017)",,,,,,
3545,6677230465,6677230467,0,710272276,False,,service,,2.775,"LINESTRING (103.9019677 1.4056852, 103.9019807 1.4057065)",,,,,,
3546,6677230466,6543124543,0,476389383,False,Punggol Central,tertiary,60,41.508,"LINESTRING (103.9018993 1.4055673, 103.9022239 1.4053828)",3,,,,,
3547,6677230466,6591808247,0,476389383,False,Punggol Central,tertiary,60,3.474,"LINESTRING (103.9018993 1.4055673, 103.9018724 1.4055832)",3,,,,,
3548,6677230466,6677230465,0,710272274,False,,service,,15.155,"LINESTRING (103.9018993 1.4055673, 103.9019677 1.4056852)",1,,,,,
3549,6677230467,6677230465,0,710272276,False,,service,,2.775,"LINESTRING (103.9019807 1.4057065, 103.9019677 1.4056852)",,,,,,
3550,6752823305,5177288945,0,719295180,False,,service,,53.207,"LINESTRING (103.9000842 1.3999282, 103.900385 1.4003004)",,,,,,
3551,6753119988,6650063298,0,707654543,False,,service,,84.227,"LINESTRING (103.9184412 1.4016711, 103.9178243 1.4021109)",2,parking_aisle,,,,
3552,6769999448,5218833647,0,721679623,False,,service,,5.8,"LINESTRING (103.902511 1.4103835, 103.9024679 1.4104129)",,,,,,
3553,6769999448,5218833648,0,645277081,False,,service,,20.289,"LINESTRING (103.902511 1.4103835, 103.9025119 1.4103615, 103.9026449 1.4102717)",1,,,,,
3554,6769999448,3849482178,0,721679624,False,,service,,19.792,"LINESTRING (103.902511 1.4103835, 103.9025322 1.4103845, 103.902663 1.410298)",1,,,,,
3555,6777634248,6192622773,0,533693903,False,,service,,169.989,"LINESTRING (103.9101473 1.3962468, 103.908967 1.3972188)",2,,,,,
3556,6777634248,6777634249,0,722543034,False,,service,,17.161,"LINESTRING (103.9101473 1.3962468, 103.9100457 1.3961306)",2,,,,,
3557,6777634248,6532048046,0,"[722543033, 722543035]",False,,service,,162.097,"LINESTRING (103.9101473 1.3962468, 103.9104925 1.395961, 103.9106628 1.3958551, 103.9107218 1.3958136, 103.9107567 1.3957975, 103.9109431 1.3957063, 103.9109807 1.3957103, 103.9110115 1.3957318, 103.9112497 1.3960727)",2,,,,,
3558,6777634249,6777634248,0,722543034,False,,service,,17.161,"LINESTRING (103.9100457 1.3961306, 103.9101473 1.3962468)",2,,,,,
3559,6777634249,2274874178,0,"[649392802, 476149335]",False,Punggol Field,residential,50,100.623,"LINESTRING (103.9100457 1.3961306, 103.9101733 1.3960314, 103.9107444 1.3955554)","['3', '4']",,,,,
3560,6777634249,4698074738,0,"[512918170, 476149333, 476149334, 476149335]",False,Punggol Field,residential,50,362.124,"LINESTRING (103.9100457 1.3961306, 103.9099627 1.3961952, 103.9090782 1.3969215, 103.9088727 1.3970902, 103.9075169 1.3981835)","['2', '3']",,,,,
3561,6790779908,1845246738,0,724076800,False,Punggol Place,residential,50,1.289,"LINESTRING (103.9030476 1.4030778, 103.9030414 1.403068)",3,,,,,
3562,6790779908,5966612989,0,724076801,False,,service,,8.512,"LINESTRING (103.9030476 1.4030778, 103.902983 1.4031189)",2,,,no,,
3563,6790779908,4427352185,0,"[445282968, 652306771]",False,Punggol Place,residential,50,133.06,"LINESTRING (103.9030476 1.4030778, 103.9035067 1.4038042, 103.9036825 1.4040922)","['2', '3']",,,,,
3564,6791669639,6589382845,0,476843584,False,,footway,,67.103,"LINESTRING (103.9042054 1.4053259, 103.9042215 1.405346, 103.9042473 1.405407, 103.9043033 1.4055119, 103.9044518 1.4057676, 103.9044676 1.4057757, 103.9044844 1.4057737, 103.9045437 1.4057547)",,,,,,
3565,6791669639,4702863510,0,476843584,False,,footway,,154.48899999999998,"LINESTRING (103.9042054 1.4053259, 103.9041746 1.4053158, 103.9041052 1.4053163, 103.9040503 1.4053225, 103.9039424 1.4053491, 103.9038567 1.4053666, 103.9037495 1.4053952, 103.9036014 1.4054288, 103.903487 1.4054512, 103.903373 1.4054714, 103.9032435 1.4055158, 103.9031573 1.4055476, 103.9030003 1.4055947, 103.9028635 1.4056463)",,,,,,
3566,6791669639,4702863510,1,476843587,False,,footway,,279.12100000000004,"LINESTRING (103.9042054 1.4053259, 103.9040552 1.4050229, 103.9039211 1.4047869, 103.9038688 1.4047319, 103.903783 1.4047038, 103.903728 1.4046957, 103.9036538 1.404721, 103.9026605 1.4052173, 103.9026459 1.4052382, 103.9026484 1.4052669, 103.9028635 1.4056463)",,,,,,
3567,6794176838,3057404986,0,724466075,False,,path,,10.705,"LINESTRING (103.9061006 1.4043637, 103.9061886 1.4044028)",,,,,,
3568,6794176838,5103941162,0,"[524483220, 786082140, 786082141]",False,,service,,104.62,"LINESTRING (103.9061006 1.4043637, 103.9060944 1.4042907, 103.9060818 1.4041244, 103.9059745 1.4038245, 103.9058629 1.4036438, 103.9058148 1.4035906, 103.9057709 1.4035703, 103.905721 1.4035695)",2,,,,,
3569,6794176838,5103941149,0,"[786082144, 786082145, 524483222, 786082141, 786082142, 786082143]",False,,service,,204.601,"LINESTRING (103.9061006 1.4043637, 103.906102 1.4043803, 103.9060906 1.4044191, 103.9060733 1.4044339, 103.9060484 1.4044483, 103.9060154 1.4044592, 103.9059589 1.4044712, 103.9059234 1.4044873, 103.9058771 1.4045335, 103.9058211 1.404569, 103.9055693 1.4046931, 103.9052772 1.4048531, 103.9049538 1.4049894, 103.9045077 1.4052237)",2,,,,,
3570,6801480555,6801480556,0,725284145,False,,service,,28.467,"LINESTRING (103.9088009 1.3993795, 103.908676 1.399156)",,,,,,
3571,6801480555,4602349299,0,725284144,False,,service,,31.775000000000002,"LINESTRING (103.9088009 1.3993795, 103.9087409 1.3994396, 103.90875 1.399543, 103.9087942 1.3996294)",2,,,,,
3572,6801480555,6801480582,0,"[725284153, 725284148, 725284149, 725284150, 725284151, 725284152, 737201335, 725284154, 725284155, 725284156, 725284157, 725284158]",False,,service,,299.85699999999997,"LINESTRING (103.9088009 1.3993795, 103.9089145 1.3993228, 103.9090568 1.3992409, 103.9090799 1.3992257, 103.9094141 1.3989982, 103.9094355 1.3989805, 103.9097128 1.3987565, 103.9097317 1.3987364, 103.9100422 1.3984676, 103.9100625 1.398448, 103.9102977 1.3981647, 103.9103126 1.3981453, 103.9103739 1.3980413, 103.9103774 1.3980117, 103.9103627 1.3979882, 103.9102551 1.3978961, 103.9101982 1.3978487, 103.9101622 1.3978335, 103.9101223 1.3978477, 103.9099877 1.3980013, 103.9099535 1.3980392)",2,,,,,
3573,6801480556,6801480555,0,725284145,False,,service,,28.467,"LINESTRING (103.908676 1.399156, 103.9088009 1.3993795)",,,,,,
3574,6801480582,6801480555,0,"[737201335, 725284148, 725284149, 725284150, 725284151, 725284152, 725284153, 725284154, 725284155, 725284156, 725284157, 725284158]",False,,service,,299.85699999999997,"LINESTRING (103.9099535 1.3980392, 103.9099877 1.3980013, 103.9101223 1.3978477, 103.9101622 1.3978335, 103.9101982 1.3978487, 103.9102551 1.3978961, 103.9103627 1.3979882, 103.9103774 1.3980117, 103.9103739 1.3980413, 103.9103126 1.3981453, 103.9102977 1.3981647, 103.9100625 1.398448, 103.9100422 1.3984676, 103.9097317 1.3987364, 103.9097128 1.3987565, 103.9094355 1.3989805, 103.9094141 1.3989982, 103.9090799 1.3992257, 103.9090568 1.3992409, 103.9089145 1.3993228, 103.9088009 1.3993795)",2,,,,,
3575,6817425280,4698074728,0,635682236,False,Punggol Field,residential,50,63.247,"LINESTRING (103.9064504 1.3988214, 103.9068999 1.3984727)",2,,,,,
3576,6817425280,6817425281,0,727470246,False,,service,,19.235,"LINESTRING (103.9064504 1.3988214, 103.9063394 1.3986887)",2,,,,,
3577,6817425280,2274878780,0,"[620522275, 620522276, 620522277, 727472399]",False,Punggol Field,residential,50,146.792,"LINESTRING (103.9064504 1.3988214, 103.9060467 1.3991345, 103.9058912 1.3992605, 103.9056954 1.3994, 103.9053896 1.3996064)","['5', '3', '2', '4']",,,,,
3578,6817425281,6192622770,0,375215812,False,,service,,75.602,"LINESTRING (103.9063394 1.3986887, 103.905798 1.3991002)",2,,,,,
3579,6817425281,6817425280,0,727470246,False,,service,,19.235,"LINESTRING (103.9063394 1.3986887, 103.9064504 1.3988214)",2,,,,,
3580,6817425281,5256475900,0,375215812,False,,service,,178.205,"LINESTRING (103.9063394 1.3986887, 103.9065202 1.3985513, 103.9068742 1.3982684, 103.906897 1.3982242, 103.906897 1.3981813, 103.9068755 1.398129, 103.9065362 1.3976396, 103.9064065 1.3975178)",2,,,,,
3581,6862954263,5361698709,0,555777406,False,Punggol Walk,residential,40,13.135,"LINESTRING (103.898019 1.4011794, 103.8981317 1.4011439)",1,,,,,
3582,6862954263,5256406627,0,"[218215299, 555777406]",False,Punggol Walk,residential,40,105.87100000000001,"LINESTRING (103.898019 1.4011794, 103.8977559 1.4012622, 103.8976736 1.4012293, 103.8976252 1.4011872, 103.8975767 1.401158, 103.89751 1.4011635, 103.8974562 1.4012032, 103.8974314 1.4012654, 103.8974431 1.4013313, 103.8974879 1.4013811, 103.8975521 1.4013999, 103.8976138 1.4013778)",1,,,,,
3583,6862954263,6862954265,0,"[732911581, 732911582]",False,,service,,152.07,"LINESTRING (103.898019 1.4011794, 103.8977565 1.4002951, 103.8973327 1.4004318)",,,,,,
3584,6862954265,6862954263,0,"[732911581, 732911582]",False,,service,,152.07,"LINESTRING (103.8973327 1.4004318, 103.8977565 1.4002951, 103.898019 1.4011794)",,,,,,
3585,6958945384,5863220853,0,743463789,False,Punggol Coast Road,residential,,32.376,"LINESTRING (103.9117164 1.4132223, 103.9114299 1.4132747)",3,,,,,
3586,6958945384,6958977493,0,"[743463785, 743463786, 743463787, 743463789, 743463792, 620594228, 620594229, 743463796]",False,Punggol Coast Road,residential,50,1473.3539999999998,"LINESTRING (103.9117164 1.4132223, 103.9120419 1.4131629, 103.9124431 1.4130323, 103.912687 1.4129266, 103.9129004 1.4127984, 103.9132192 1.4125329, 103.9133959 1.4123435, 103.9136051 1.4120392, 103.9137365 1.4117987, 103.9138046 1.4116305, 103.9138685 1.4114667, 103.9138898 1.4113688, 103.9139047 1.411239, 103.9139089 1.4111091, 103.913902 1.4110367, 103.9138451 1.410911, 103.9137554 1.4108321, 103.9135499 1.4107601, 103.9130983 1.4105667, 103.9128394 1.4104313, 103.9125015 1.4101779, 103.9122386 1.4099084, 103.9118443 1.4094217, 103.9117961 1.40936, 103.9116995 1.4092313, 103.9116687 1.4091469, 103.9116683 1.4090749, 103.9116522 1.4089957, 103.9115945 1.4089368, 103.9115181 1.4089207, 103.9114537 1.4089354, 103.9113987 1.4089743, 103.9113719 1.4090266, 103.9113679 1.4090896, 103.9113946 1.4091567, 103.9114564 1.4091996, 103.9115355 1.4092264, 103.9116079 1.4092719, 103.9116646 1.4093431, 103.9118503 1.4095768, 103.9121569 1.4099769, 103.9125018 1.4103217, 103.9128275 1.410543, 103.9130744 1.410709, 103.9133001 1.4108133, 103.9136173 1.4109538, 103.9136709 1.4109984, 103.9137273 1.4110734, 103.9137568 1.4111646, 103.913764 1.4112587, 103.9137132 1.4114748, 103.9135848 1.4117789, 103.9134277 1.4120457, 103.9131877 1.4123481, 103.9128498 1.412642, 103.9123953 1.4129055, 103.9116767 1.4130637)","['2', '1', '3', '4']",,,,,
3587,6958945384,6958977488,0,743463790,False,,secondary_link,,55.615,"LINESTRING (103.9117164 1.4132223, 103.9116767 1.4132735, 103.9115989 1.4133701, 103.9115533 1.4134612, 103.9114863 1.4136597)",1,,,,,
3588,6958977488,5863220853,0,620594227,False,New Punggol Road,secondary,,43.267,"LINESTRING (103.9114863 1.4136597, 103.9114299 1.4132747)",3,,,,,
3589,6958977488,5863220855,0,"[738992105, 736677858, 620594227]",False,New Punggol Road,secondary,,217.79899999999998,"LINESTRING (103.9114863 1.4136597, 103.9115896 1.4143184, 103.911505 1.4143599, 103.9113762 1.4143676, 103.9112395 1.4133076)",3,,,,,
3590,6958977488,6958945384,0,743463790,False,,secondary_link,,55.615,"LINESTRING (103.9114863 1.4136597, 103.9115533 1.4134612, 103.9115989 1.4133701, 103.9116767 1.4132735, 103.9117164 1.4132223)",1,,,,,
3591,6958977493,6958977543,0,743463788,False,Punggol Coast Road,residential,,31.983,"LINESTRING (103.9116767 1.4130637, 103.9113957 1.4131255)",2,,,,,
3592,6958977493,6958945384,0,"[743463785, 743463786, 743463787, 743463789, 743463792, 743463796, 620594229, 620594228]",False,Punggol Coast Road,residential,50,1473.3539999999998,"LINESTRING (103.9116767 1.4130637, 103.9123953 1.4129055, 103.9128498 1.412642, 103.9131877 1.4123481, 103.9134277 1.4120457, 103.9135848 1.4117789, 103.9137132 1.4114748, 103.913764 1.4112587, 103.9137568 1.4111646, 103.9137273 1.4110734, 103.9136709 1.4109984, 103.9136173 1.4109538, 103.9133001 1.4108133, 103.9130744 1.410709, 103.9128275 1.410543, 103.9125018 1.4103217, 103.9121569 1.4099769, 103.9118503 1.4095768, 103.9116646 1.4093431, 103.9116079 1.4092719, 103.9115355 1.4092264, 103.9114564 1.4091996, 103.9113946 1.4091567, 103.9113679 1.4090896, 103.9113719 1.4090266, 103.9113987 1.4089743, 103.9114537 1.4089354, 103.9115181 1.4089207, 103.9115945 1.4089368, 103.9116522 1.4089957, 103.9116683 1.4090749, 103.9116687 1.4091469, 103.9116995 1.4092313, 103.9117961 1.40936, 103.9118443 1.4094217, 103.9122386 1.4099084, 103.9125015 1.4101779, 103.9128394 1.4104313, 103.9130983 1.4105667, 103.9135499 1.4107601, 103.9137554 1.4108321, 103.9138451 1.410911, 103.913902 1.4110367, 103.9139089 1.4111091, 103.9139047 1.411239, 103.9138898 1.4113688, 103.9138685 1.4114667, 103.9138046 1.4116305, 103.9137365 1.4117987, 103.9136051 1.4120392, 103.9133959 1.4123435, 103.9132192 1.4125329, 103.9129004 1.4127984, 103.912687 1.4129266, 103.9124431 1.4130323, 103.9120419 1.4131629, 103.9117164 1.4132223)","['2', '1', '3', '4']",,,,,
3593,6958977493,6958977497,0,743463795,False,,secondary_link,,54.551,"LINESTRING (103.9116767 1.4130637, 103.9115372 1.4130282, 103.9114702 1.4130054, 103.9113905 1.4129288, 103.9113032 1.4127883)",2,,,,,
3594,6958977497,6958977543,0,758632604,False,New Punggol Road,secondary,,38.879,"LINESTRING (103.9113032 1.4127883, 103.9113957 1.4131255)",3,,,,,
3595,6958977497,6958977493,0,743463795,False,,secondary_link,,54.551,"LINESTRING (103.9113032 1.4127883, 103.9113905 1.4129288, 103.9114702 1.4130054, 103.9115372 1.4130282, 103.9116767 1.4130637)",2,,,,,
3596,6958977497,5556118622,0,"[758632604, 621227591]",False,"['New Punggol Road', 'Punggol Road']",secondary,,482.986,"LINESTRING (103.9113032 1.4127883, 103.9109489 1.4115711, 103.9098539 1.4095079, 103.9094824 1.4088675)",3,,,,,
3597,6958977543,6958977493,0,743463788,False,Punggol Coast Road,residential,,31.983,"LINESTRING (103.9113957 1.4131255, 103.9116767 1.4130637)",2,,,,,
3598,6958977543,6958977545,0,758632602,False,Punggol Coast Road,residential,,21.483,"LINESTRING (103.9113957 1.4131255, 103.9112074 1.413169)",,,,,,
3599,6958977543,5863220853,0,758632603,False,New Punggol Road,secondary,,17.02,"LINESTRING (103.9113957 1.4131255, 103.9114299 1.4132747)",,,,,,
3600,6958977543,6958977497,0,758632604,False,New Punggol Road,secondary,,38.879,"LINESTRING (103.9113957 1.4131255, 103.9113032 1.4127883)",3,,,,,
3601,6958977545,5863220855,0,743463784,False,New Punggol Road,secondary,,15.819,"LINESTRING (103.9112074 1.413169, 103.9112395 1.4133076)",,,,,,
3602,6958977545,6958977543,0,758632602,False,Punggol Coast Road,residential,,21.483,"LINESTRING (103.9112074 1.413169, 103.9113957 1.4131255)",,,,,,
3603,6958977545,1167581624,0,"[605235905, 621227590, 476393007]",False,"['New Punggol Road', 'Punggol Road']",secondary,,651.003,"LINESTRING (103.9112074 1.413169, 103.9109337 1.4120884, 103.9106065 1.4112678, 103.9099108 1.4099645, 103.9096753 1.4095421, 103.9094426 1.4091032, 103.9093401 1.4088944, 103.9087608 1.407882)",3,,,,,
3604,7085655548,5218807960,0,758653635,False,Northshore Drive,residential,50,27.478,"LINESTRING (103.9042031 1.4187138, 103.903966 1.4186439)",,,,,,
3605,7085655548,7085655549,0,758653636,False,,residential,,8.429,"LINESTRING (103.9042031 1.4187138, 103.9041797 1.4187859)",,,,,,
3606,7085655548,5218821366,0,"[785346522, 758653634]",False,Northshore Drive,residential,50,248.94500000000005,"LINESTRING (103.9042031 1.4187138, 103.9042338 1.4187228, 103.9045107 1.4187688, 103.904831 1.418798, 103.9050947 1.4187944, 103.9054106 1.4187741, 103.9058273 1.4186777, 103.9064074 1.4185359)",,,,,,
3607,7085655549,7085655548,0,758653636,False,,residential,,8.429,"LINESTRING (103.9041797 1.4187859, 103.9042031 1.4187138)",,,,,,
3608,7085655549,5278410926,0,645287545,False,Northshore Drive,residential,50,248.79,"LINESTRING (103.9041797 1.4187859, 103.9043063 1.4188174, 103.9046031 1.4188631, 103.9050107 1.4188773, 103.905403 1.4188397, 103.9059122 1.418731, 103.9063845 1.418622)",,,,,,
3609,7085655549,4002524011,0,758653633,False,Northshore Drive,residential,50,68.2,"LINESTRING (103.9041797 1.4187859, 103.903976 1.4187351, 103.9035955 1.4186006)",,,,,,
3610,7085693073,5218807956,0,647405391,False,Northshore Link,residential,50,41.307,"LINESTRING (103.9039148 1.4180016, 103.9037396 1.4183292)",,,,,,
3611,7085693073,5218807988,0,758655944,False,Northshore Link,residential,50,50.221,"LINESTRING (103.9039148 1.4180016, 103.9041278 1.4176033)",,,,,,
3612,7085693073,7085693074,0,758655946,False,Northshore Link,residential,50,9.466,"LINESTRING (103.9039148 1.4180016, 103.9038385 1.4179638)",,,,,,
3613,7085693074,5218807989,0,539309564,False,Northshore Link,residential,50,45.657,"LINESTRING (103.9038385 1.4179638, 103.9040382 1.417605)",,,,,,
3614,7085693074,5218807955,0,758655945,False,Northshore Link,residential,50,46.941,"LINESTRING (103.9038385 1.4179638, 103.9036332 1.4183327)",,,,,,
3615,7085693074,7085693073,0,758655946,False,Northshore Link,residential,50,9.466,"LINESTRING (103.9038385 1.4179638, 103.9039148 1.4180016)",,,,,,
3616,7106227576,4004970455,0,760692056,False,,service,,6.328,"LINESTRING (103.8922431 1.4023559, 103.8921867 1.4023636)",2,driveway,,,,
3617,7106227576,4004973872,0,644919805,False,,service,,15.98,"LINESTRING (103.8922431 1.4023559, 103.8922739 1.40237, 103.8923169 1.4023646, 103.892347 1.4023515, 103.8923669 1.4023243)",1,driveway,,,,
